year,country_txt,city,latitude,longitude,attacktype1_txt
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Anbakiya,33.555773,44.599672,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Himreen,34.107896,44.982357,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Unknown
2013,Iraq,Khanaqin,34.347343,45.383274,Bombing/Explosion
2013,Iraq,Dhuluiya,34.071027,44.15838,Bombing/Explosion
2013,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2013,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2013,Iraq,Musayyib,32.777344,44.289352,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Bani Saad,33.573486,44.547424,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Hammam al-Alil,36.158558,43.2551,Bombing/Explosion
2013,Iraq,Iskandariyah,32.887157,44.341637,Bombing/Explosion
2013,Iraq,Baiji district,34.949694,43.439056,Armed Assault
2013,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Dawr district,34.440817,44.172027,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Jisr Diyala,33.223114,44.540776,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2013,Iraq,Al-Zubeidiyah,32.760212,45.172949,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Nasiriyah,31.044371,46.261452,Bombing/Explosion
2013,Iraq,Karbala,32.604393,44.007145,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Unknown,32.477329,44.551878,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Unknown,31.104229,46.362469,Bombing/Explosion
2013,Iraq,Qayarah,35.79813,43.294178,Assassination
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Musayyib,32.777344,44.289352,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2013,Iraq,Buhriz,33.716995,44.679516,Armed Assault
2013,Iraq,Balad,34.010471,44.148235,Armed Assault
2013,Iraq,Shirqat,35.499439,43.234894,Armed Assault
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Balad,34.010471,44.148235,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2013,Iraq,Dawr,34.458889,43.791004,Bombing/Explosion
2013,Iraq,Dawr,34.458889,43.791004,Bombing/Explosion
2013,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2013,Iraq,Riyadh,35.272076,43.915043,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Albu Jahash,36.230981,42.241573,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Baiji,34.92485,43.491413,Assassination
2013,Iraq,Al-Dur district,34.440817,44.172027,Hostage Taking (Kidnapping)
2013,Iraq,Al-Jubayliyah,34.19421,43.874931,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Shorah,35.99353,43.21973,Bombing/Explosion
2013,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Assassination
2013,Iraq,Buhriz,33.716995,44.679516,Bombing/Explosion
2013,Iraq,Unknown,36.229574,42.236244,Assassination
2013,Iraq,Basra,30.510054,47.778095,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Armed Assault
2013,Iraq,Tikrit,34.621521,43.668377,Armed Assault
2013,Iraq,Muqdadiyah,33.953167,44.921906,Armed Assault
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Buhriz,33.716995,44.679516,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Armed Assault
2013,Iraq,Tikrit,34.621521,43.668377,Armed Assault
2013,Iraq,Rashad,35.244621,44.275486,Hostage Taking (Kidnapping)
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2013,Iraq,Baiji,34.92485,43.491413,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baaj,36.045059,41.716717,Bombing/Explosion
2013,Iraq,Baaj,36.045059,41.716717,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Dujail,33.835629,44.247406,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Amarah,31.848217,47.145203,Bombing/Explosion
2013,Iraq,Amarah,31.848217,47.145203,Bombing/Explosion
2013,Iraq,Qariyah Asriyah,32.88018,44.386963,Bombing/Explosion
2013,Iraq,Qariyah Asriyah,32.88018,44.386963,Bombing/Explosion
2013,Iraq,Iskandariyah,32.887157,44.341637,Bombing/Explosion
2013,Iraq,Nasiriyah,31.044371,46.261452,Bombing/Explosion
2013,Iraq,Jalawla,34.271034,45.163567,Bombing/Explosion
2013,Iraq,Mosul,36.279707,43.074431,Bombing/Explosion
2013,Iraq,Abu Ghraib,33.31065,44.038208,Armed Assault
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Al-Madaen,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2013,Iraq,Dujail,33.835629,44.247406,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Tal Afar,36.376823,42.448875,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Qayarah,35.79813,43.294178,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Qayarah,35.79813,43.294178,Armed Assault
2013,Iraq,Balad,34.010471,44.148235,Assassination
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Nahrawan,33.375759,44.702866,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Tarmiyah,33.669689,44.381317,Hostage Taking (Kidnapping)
2013,Iraq,Basra,30.510054,47.778095,Bombing/Explosion
2013,Iraq,Jurf al-Sakhar district,32.86581,44.214286,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Madain,33.100529,44.584492,Assassination
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Jalawla,34.271034,45.163567,Armed Assault
2013,Iraq,Kanaan,33.693409,44.796085,Bombing/Explosion
2013,Iraq,Jalawla,34.271034,45.163567,Armed Assault
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Jisr Diyala,33.223114,44.540776,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Tarmiyah,33.669689,44.381317,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Latifiyah,32.982933,44.361595,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2013,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2013,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2013,Iraq,Tal Afar,36.376823,42.448875,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2013,Iraq,Tarmiyah,33.669689,44.381317,Bombing/Explosion
2013,Iraq,Dujail,33.835629,44.247406,Bombing/Explosion
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Dujail,33.835629,44.247406,Bombing/Explosion
2013,Iraq,Unknown,36.230981,42.219601,Bombing/Explosion
2013,Iraq,Unknown,33.773349,45.14945,Bombing/Explosion
2013,Iraq,Unknown,33.773349,45.14945,Bombing/Explosion
2013,Iraq,Unknown,33.773349,45.14945,Bombing/Explosion
2013,Iraq,Hawijah,35.326122,43.780811,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Tikrit,34.621521,43.668377,Assassination
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Unknown,36.229574,42.236244,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2013,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2013,Iraq,Basra,30.510054,47.778095,Armed Assault
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Ayn al-Jahesh,35.99588,42.829136,Bombing/Explosion
2013,Iraq,Latifiyah,32.982933,44.361595,Bombing/Explosion
2013,Iraq,Tarmiyah,33.669689,44.381317,Bombing/Explosion
2013,Iraq,Dijlah,34.373264,43.76318,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Armed Assault
2013,Iraq,Baqubah,33.74324,44.623825,Assassination
2013,Iraq,Unknown,33.773349,45.14945,Bombing/Explosion
2013,Iraq,Unknown,36.229574,42.236244,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Tikrit,34.621521,43.668377,Armed Assault
2013,Iraq,Baiji,34.92485,43.491413,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Yusufiyah,33.07835,44.254719,Armed Assault
2013,Iraq,Latifiyah,32.982933,44.361595,Bombing/Explosion
2013,Iraq,Nahrawan,33.375759,44.702866,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Al-Salam,33.773349,45.14945,Bombing/Explosion
2013,Iraq,Hwaish,33.934245,45.140991,Bombing/Explosion
2013,Iraq,Anbakiya,33.773349,45.14945,Bombing/Explosion
2013,Iraq,Sulaymaniyah,35.567009,45.385494,Armed Assault
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Basra,30.510054,47.778095,Assassination
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Assassination
2013,Iraq,Kirkuk,35.45211,44.375465,Unknown
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Buhriz,33.716995,44.679516,Armed Assault
2013,Iraq,Kanaan,33.678926,44.853001,Assassination
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Unknown,35.366656,43.939362,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Unknown,35.366656,43.939362,Armed Assault
2013,Iraq,Kiwan,35.329201,43.943679,Bombing/Explosion
2013,Iraq,Baiji,34.92485,43.491413,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Unknown
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2013,Iraq,Qarah Tapah,34.430836,44.93409,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2013,Iraq,Baashiqah,36.451707,43.342042,Bombing/Explosion
2013,Iraq,Yusufiyah,33.07835,44.254719,Hostage Taking (Kidnapping)
2013,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2013,Iraq,Dujail,33.835629,44.247406,Bombing/Explosion
2013,Iraq,Sulayman Beg,34.790665,44.662151,Bombing/Explosion
2013,Iraq,Sulayman Beg,34.790665,44.662151,Assassination
2013,Iraq,Tikrit,34.621521,43.668377,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Basra,30.510054,47.778095,Bombing/Explosion
2013,Iraq,Karbala,32.621449,44.025249,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baqubah,33.74324,44.623825,Unknown
2013,Iraq,Kut,32.533287,45.829453,Bombing/Explosion
2013,Iraq,Hillah,32.583849,44.559631,Bombing/Explosion
2013,Iraq,Hillah,32.583849,44.559631,Bombing/Explosion
2013,Iraq,Iskandariyah,32.887157,44.341637,Bombing/Explosion
2013,Iraq,Nasiriyah,31.104229,46.362469,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Al-Debis,35.329201,43.943679,Bombing/Explosion
2013,Iraq,Buhriz,33.716995,44.679516,Bombing/Explosion
2013,Iraq,Suwayrah,32.925452,44.773732,Bombing/Explosion
2013,Iraq,Hafriyah,32.98306,44.83333,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Kut,32.533287,45.829453,Bombing/Explosion
2013,Iraq,Hafriyah,32.98839,44.83894,Bombing/Explosion
2013,Iraq,Wasiti,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2013,Iraq,Fallujah,33.349159,43.784199,Armed Assault
2013,Iraq,Mishahda,33.649971,44.261543,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Assassination
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Assassination
2013,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2013,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2013,Iraq,Unknown,35.368895,43.933868,Assassination
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Ishaqi,34.023571,44.031361,Armed Assault
2013,Iraq,Ishaqi,34.023571,44.031361,Bombing/Explosion
2013,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2013,Iraq,Hawijah,35.326122,43.780811,Bombing/Explosion
2013,Iraq,Unknown,35.329201,43.943679,Bombing/Explosion
2013,Iraq,Riyadh,35.3,43.91667,Bombing/Explosion
2013,Iraq,Riyadh,35.3,43.91667,Bombing/Explosion
2013,Iraq,Zab,35.271023,43.458084,Hostage Taking (Kidnapping)
2013,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baiji,34.92485,43.491413,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Yusufiyah,33.07835,44.254719,Armed Assault
2013,Iraq,Anah,34.367733,41.985275,Bombing/Explosion
2013,Iraq,Anah,34.367733,41.985275,Bombing/Explosion
2013,Iraq,Rawah,34.477619,41.920773,Bombing/Explosion
2013,Iraq,Ramadi,33.420948,43.295662,Assassination
2013,Iraq,Hawijah,35.326122,43.780811,Bombing/Explosion
2013,Iraq,Hawijah,35.326122,43.780811,Bombing/Explosion
2013,Iraq,Hawijah,35.326122,43.780811,Bombing/Explosion
2013,Iraq,Hawijah,35.326122,43.780811,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Yathrib,33.994591,44.357273,Bombing/Explosion
2013,Iraq,Taji,33.540672,44.251266,Armed Assault
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Armed Assault
2013,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2013,Iraq,Saba al-Bor,33.460819,44.157433,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2013,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
